Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS39,OUT035,1226.202532645044
DRJ47,OUT045,3395.802425819591
FDP13,OUT010,336.55666975797976
DRK39,OUT010,1003.4608386119726
FDF28,OUT010,1759.2680631151907
FDB09,OUT045,2631.0554651019975
FDM51,OUT046,1308.5103845633057
DRM49,OUT018,299.5994765206833
DRF23,OUT013,2617.502051243784
DRH01,OUT035,1705.1201914180801
FDH12,OUT027,2074.6351660592063
FDA28,OUT019,935.5421766674608
FDW37,OUT018,994.3140816103278
FDF02,OUT046,1296.8733127621163
DRL37,OUT046,373.1050499082121
NCF43,OUT046,1892.8148454133043
FDH08,OUT010,3302.2159195180884
FDR34,OUT019,2592.9392599186685
NCK19,OUT049,3027.751840905077
NCD55,OUT018,281.213654837602
FDT27,OUT049,3691.433558454448
FDQ57,OUT045,2961.41687973075
FDA47,OUT035,1571.855365425412
DRG15,OUT027,1383.4941131430387
FDE05,OUT018,1926.9050749843627
FDN46,OUT046,1261.2239751080997
FDX27,OUT027,1905.3024315841703
FDT51,OUT045,2454.416658979506
FDU33,OUT013,614.9760816548132
FDJ16,OUT027,1316.9712008324332
FDD20,OUT019,867.2888067915173
FDT36,OUT049,502.07893227590466
DRF15,OUT027,2818.0515454095294
FDN52,OUT010,1088.138156975112
FDC22,OUT027,3409.676412931849
FDX15,OUT045,3140.6474523136676
FDT13,OUT013,2851.203927554152
FDU04,OUT017,783.7559949388178
FDU31,OUT019,2369.8936249059952
FDW59,OUT027,1777.976640991923
NCO29,OUT046,2274.3932627059294
FDL15,OUT035,1409.9918800682335
FDI41,OUT049,2329.312311773434
FDQ48,OUT049,1618.6528927533382
DRI39,OUT013,763.8186212079563
FDI08,OUT013,3881.26647782458
FDC21,OUT049,1777.1038643201482
FDF58,OUT035,11.605213035107226
FDS08,OUT010,2488.5361356260437
FDE47,OUT045,2597.6847015572566
NCP18,OUT019,1325.5521720856323
NCR41,OUT013,1454.8556038469487
FDA27,OUT013,3952.334342561013
FDA43,OUT035,2040.467932147074
FDA49,OUT045,2027.511848913371
NCE55,OUT018,2396.5829962069674
DRM49,OUT027,1132.691074182998
FDF22,OUT027,3763.62980470378
FDQ15,OUT018,881.3001322889595
NCS54,OUT017,1632.324880706723
NCY05,OUT013,480.8243552796157
FDR45,OUT046,3437.4948797937905
FDK57,OUT049,1880.7011993464457
FDF41,OUT010,3546.835095074717
FDV21,OUT046,1672.0928371872542
FDD51,OUT046,367.0135867055815
FDF33,OUT046,1406.6172007066543
FDA38,OUT046,3412.1152014964428
FDR56,OUT045,3757.8884455712396
NCN41,OUT017,789.8292891505498
FDC60,OUT027,1803.0395925525354
FDB47,OUT045,3898.2317704146044
DRH01,OUT013,2641.6848924369933
FDW08,OUT046,1288.2068087324878
FDF38,OUT027,1088.982868212539
FDY32,OUT017,1383.9298104670943
FDG34,OUT049,1765.666826076069
FDG47,OUT019,2996.2406710776213
NCF18,OUT035,1978.5186313808936
FDL39,OUT019,1806.157641061709
NCH55,OUT035,998.9826101429771
DRJ35,OUT049,970.0576375630444
FDS44,OUT035,2754.270949221389
DRE01,OUT018,3311.5580785029215
FDY39,OUT013,2826.083050761941
FDY32,OUT018,2085.852374903072
FDR33,OUT027,2157.0889807290223
NCP50,OUT049,1291.719707768625
FDZ47,OUT018,1192.3088599877901
FDU57,OUT049,2405.2811378354763
FDY44,OUT013,3009.0089728964085
DRH59,OUT018,747.9146044501867
FDB03,OUT027,4186.225339541566
FDY46,OUT045,3597.5914458188727
FDM39,OUT045,3422.573551852569
FDY36,OUT035,204.69473744430616
NCM55,OUT035,1895.750925172817
FDJ50,OUT010,562.0668303756102
DRL60,OUT013,2269.860604186262
NCJ54,OUT049,3621.4101634566778
FDX59,OUT017,0.0
FDI07,OUT013,3087.9666956402143
DRF51,OUT010,272.167864173156
FDM14,OUT017,613.4575246765999
FDP21,OUT045,3650.4983194928573
FDE40,OUT035,37.17245156959143
FDE05,OUT035,1365.2535983815524
FDM13,OUT027,2479.270927028827
FDC34,OUT027,2873.7003683319763
NCI55,OUT018,1546.5288729788572
NCE43,OUT018,2215.4336795606596
FDW58,OUT018,1306.4098932699271
FDG60,OUT045,4341.270907569443
FDV31,OUT017,1606.840034256762
FDR47,OUT013,2940.1872406528983
FDM60,OUT019,0.0
NCF06,OUT018,3637.461733642842
NCN26,OUT027,2267.250662055574
FDQ59,OUT049,1382.6395048811428
FDF09,OUT046,266.55002876881554
NCS06,OUT017,3028.2948532111914
FDT44,OUT046,1518.6601975034064
FDI19,OUT017,2699.5062419782153
FDT22,OUT017,0.0
NCF54,OUT027,3100.466083253128
DRG25,OUT045,3579.133244690027
FDB59,OUT017,1988.1161768946458
FDQ37,OUT017,1920.6003742912671
FDP56,OUT035,0.0
FDW44,OUT035,1750.7073325782385
FDJ26,OUT010,3114.014407238308
FDU43,OUT018,3365.9092859790835
FDW33,OUT045,2279.65759029919
NCX53,OUT027,2686.535512209377
FDN56,OUT010,2005.4367481868558
DRF15,OUT049,2400.8658494030515
FDO33,OUT017,657.453081476493
FDZ39,OUT010,1430.8092096379569
NCJ19,OUT017,0.0
FDU01,OUT035,1986.0753688339046
FDT12,OUT035,2554.272932913029
NCM18,OUT018,557.480177169582
FDP19,OUT017,841.3359829424971
NCR42,OUT049,519.9317004722907
FDN10,OUT046,1542.88453227416
FDG44,OUT017,0.0
FDQ10,OUT046,2376.9612049521656
DRH13,OUT049,1655.6488289474764
FDT52,OUT013,3780.9585019540755
FDM56,OUT045,2396.9520344936664
NCO43,OUT010,1300.2659362537815
NCV29,OUT035,1806.4723082799737
NCF06,OUT013,3974.8711732881493
FDO50,OUT035,441.99402133537114
FDT59,OUT013,3515.68451745498
FDX40,OUT027,975.9572177526661
FDE50,OUT017,1867.2612110387436
FDX51,OUT017,2010.8420022755254
NCD30,OUT018,1163.9128563423292
FDK15,OUT013,1458.6085374296763
FDL12,OUT045,1648.092485391131
FDK46,OUT017,2926.8960498485667
DRH49,OUT010,1017.2877698905304
FDQ57,OUT046,1983.5670408616734
FDY59,OUT017,341.2293154005929
FDO09,OUT018,3705.261751557
NCG30,OUT035,982.0582724751639
FDM09,OUT017,1546.2382232395776
NCN17,OUT027,1994.5187532630607
NCS42,OUT013,1301.1167763904177
FDD02,OUT019,764.8158374344366
FDE34,OUT013,2729.40521857378
FDU38,OUT045,3658.4265361969155
FDB33,OUT046,2175.126365952645
NCJ29,OUT017,240.81177937364555
FDZ27,OUT035,0.0
FDI40,OUT013,1484.4743416638448
FDG22,OUT013,564.2849019556252
FDT51,OUT017,674.1791721990285
FDF20,OUT018,2709.2879275645755
FDV50,OUT035,900.6232782454299
FDT02,OUT049,580.7930019091527
DRC49,OUT017,1126.658105837234
FDF26,OUT049,2416.064208063335
FDV52,OUT035,956.0174295580055
FDX59,OUT049,550.3492948398889
FDV25,OUT035,2475.4104453142663
FDW23,OUT027,999.196388275006
FDE53,OUT018,1290.1614017099419
FDA19,OUT017,902.2241893161208
FDH22,OUT046,1612.3987641605218
NCO41,OUT013,1453.0290732485664
FDX12,OUT017,2718.265652887423
FDF17,OUT013,2975.8288638082468
FDS11,OUT045,4173.1908168430255
FDR51,OUT035,1352.8706072519108
FDT49,OUT010,1304.8051408991596
FDC56,OUT013,1751.373827593481
FDR13,OUT027,2291.5388945242194
FDQ60,OUT035,910.9770204954675
FDN38,OUT049,3906.9527546208174
NCL29,OUT013,2345.3886380835047
FDO13,OUT027,2969.7068540999826
FDE26,OUT018,1825.6706756349668
FDA31,OUT010,2372.8421078900537
FDX14,OUT035,186.9253855096631
FDA34,OUT045,3398.3205693945893
FDF26,OUT013,2341.1661613930937
FDE38,OUT045,3259.1628863595724
DRI11,OUT046,1463.099735411306
FDQ60,OUT027,2283.5754298474167
FDL21,OUT027,1108.186926978613
DRC12,OUT027,3434.651230402127
FDC47,OUT046,3226.415715150073
FDE57,OUT045,2853.715442949986
FDT14,OUT045,2558.661500416043
NCZ53,OUT046,2656.607696063862
FDE28,OUT018,3202.6246518917887
FDR19,OUT035,1275.5078670993626
NCF54,OUT019,1655.063763073078
FDZ08,OUT046,981.5538686137297
NCJ05,OUT018,2023.4005679688107
FDF59,OUT046,1666.9194197040251
NCO05,OUT035,579.450150350176
FDW24,OUT018,369.19200110487327
NCX42,OUT018,2202.2010070925244
NCA53,OUT035,0.0
FDI45,OUT019,1703.0143890891723
FDG46,OUT046,1502.3083875188095
FDM20,OUT010,3528.1408415585884
FDW11,OUT010,690.0034322128522
FDX08,OUT035,1829.771603630399
NCK17,OUT035,0.0
FDK32,OUT018,2023.178829227767
NCA42,OUT035,1507.581255723484
DRI01,OUT035,1683.141837053563
NCL55,OUT049,3989.8439316029326
DRE25,OUT018,1071.50057533988
FDD14,OUT017,1713.4766992447749
FDB10,OUT046,3356.7642515828993
DRN11,OUT035,1228.7517864903111
FDP38,OUT018,399.4785589893727
NCA30,OUT017,1807.617315075253
FDT15,OUT017,1816.0770309961517
NCP55,OUT018,512.9085191830054
FDF12,OUT035,1316.7826124280637
FDM21,OUT018,3610.7225977178423
FDX56,OUT035,2280.018671302847
FDF10,OUT017,1162.278807701834
FDT32,OUT045,3681.396383926438
FDM51,OUT018,1239.1750014563058
NCR50,OUT018,2043.0277964149427
FDI19,OUT049,3793.4538181724092
FDX21,OUT017,542.300898327645
FDR31,OUT035,1324.9989980575247
FDY02,OUT013,4015.4535797093595
NCA29,OUT045,3347.986147360967
NCX17,OUT046,3299.11267363385
FDM12,OUT045,3686.2030458525296
FDI53,OUT027,2931.298317233932
NCU30,OUT049,2573.55189754228
FDC56,OUT027,2273.274077567521
FDK27,OUT018,1537.353722712167
NCK18,OUT017,1493.1642619431532
FDB52,OUT019,2975.259914696575
DRG25,OUT027,3370.79816583351
FDZ13,OUT049,811.8912019932413
FDB57,OUT019,2505.593162709398
FDR40,OUT046,1039.1080671200161
NCO14,OUT019,0.0
NCN19,OUT045,3662.2990623551123
FDQ28,OUT019,1394.2978384198268
FDO13,OUT018,2161.924195443349
FDK48,OUT013,1129.6551727956194
FDU07,OUT018,1976.3019894944573
FDW20,OUT046,1653.719222697231
FDV12,OUT010,1316.540040538146
FDH24,OUT013,2410.099049979128
FDV59,OUT049,3379.3107759421237
FDK57,OUT045,2526.464298380506
FDL16,OUT027,1084.6197704654187
NCQ17,OUT046,2086.58687284756
FDJ15,OUT018,2548.895269648521
FDX24,OUT049,1478.0845715714058
FDT47,OUT046,1249.7110737228377
FDT10,OUT049,1005.701057639717
FDZ37,OUT018,1023.2682439245655
FDW43,OUT027,4078.082687885022
DRN36,OUT017,379.9093889139549
FDJ14,OUT045,1969.6102465558924
FDA32,OUT013,3317.762725008137
FDJ38,OUT019,1944.8230777364843
FDQ57,OUT017,1184.9514954961942
NCQ41,OUT019,1992.895562438085
FDG56,OUT049,981.2952051934699
DRC13,OUT027,2404.358511436396
FDV55,OUT035,1284.1983297086717
FDQ49,OUT045,3207.292445883024
FDE29,OUT010,600.1664024242455
FDR03,OUT013,3199.7446539372777
FDD45,OUT049,1469.1701027702875
FDN38,OUT010,3632.9844256730958
FDT56,OUT046,626.3116920533594
FDT48,OUT045,3777.298870583625
FDU03,OUT049,2869.929592207889
FDC56,OUT010,1525.2990855790904
NCO43,OUT027,1960.2732916777004
FDQ27,OUT017,506.7831657055831
FDR03,OUT046,2978.010477615777
DRH23,OUT010,493.49195166613936
FDG22,OUT045,1323.9813165755986
NCJ42,OUT013,1562.1831838038543
FDR24,OUT046,1157.2783042251413
FDW60,OUT035,1815.9340914195363
FDJ08,OUT013,2852.379745001208
DRL59,OUT018,437.30302738254795
FDG60,OUT010,3367.7777553877586
FDW27,OUT017,1372.9339850680644
FDX14,OUT018,796.8899902437115
FDC20,OUT013,794.7880560807134
NCS29,OUT018,3703.2802287197937
FDJ56,OUT046,1198.2762761702652
FDB20,OUT019,123.79322773837885
FDL28,OUT027,4029.1877680128146
FDW01,OUT018,1968.9890596420137
FDL03,OUT046,2846.236140361314
FDX22,OUT049,3318.495968339448
FDJ21,OUT035,1337.819901173707
FDR31,OUT045,3008.7507898027943
FDG21,OUT035,1402.1896098168927
FDS22,OUT027,1154.9297469992798
FDK08,OUT035,583.3947628733968
FDE17,OUT018,2030.8142069923688
NCN30,OUT017,400.00843555627216
FDT50,OUT046,1222.96227064696
NCX42,OUT049,2566.131868445922
FDJ12,OUT035,2309.644768396747
NCA18,OUT027,2248.5463428910352
FDP23,OUT019,2323.9558495160254
FDX12,OUT013,3760.488148046881
FDN40,OUT018,1959.5128863679674
FDV48,OUT035,276.3952861970847
NCY54,OUT013,2536.503526490098
FDL16,OUT010,364.0804526230204
FDR45,OUT018,3354.1063264590066
FDJ52,OUT046,2208.8793375271744
DRG01,OUT017,94.01974028025506
FDP52,OUT013,3572.773854898105
FDU58,OUT017,1840.8548070236957
FDL02,OUT045,2355.302886371779
FDG28,OUT013,3765.3719852795584
FDA19,OUT035,1019.0732545292503
FDW46,OUT027,1499.8648551975184
NCD43,OUT049,1623.0269131333607
DRG39,OUT013,727.8834421834235
NCF55,OUT049,561.2721464058741
FDJ07,OUT046,1538.6302353136525
FDE08,OUT046,2045.3057834661813
FDP56,OUT019,0.0
FDT45,OUT045,1503.223481274079
FDF17,OUT018,2635.2522166975687
FDX44,OUT046,1057.7858508253048
FDM28,OUT027,3237.863306358735
FDI36,OUT049,3137.418735978281
FDS07,OUT045,2446.1243801870987
FDD36,OUT045,2518.7919758614207
FDW11,OUT046,637.0932544811476
FDN40,OUT049,2389.0852112441407
NCQ18,OUT049,1503.7094442799753
NCQ54,OUT017,1508.0641439994124
NCS42,OUT045,2081.071784956952
DRH39,OUT010,897.3685044548747
FDC09,OUT027,2104.6444320364863
FDT08,OUT010,2083.7845265147353
FDC08,OUT035,2617.1191466964574
FDT20,OUT017,0.0
FDS35,OUT035,0.0
FDX58,OUT018,2451.3423896058666
FDW58,OUT046,1381.9541136856278
DRD27,OUT046,1274.248554385662
FDH32,OUT019,436.6391726326201
FDS26,OUT035,3120.134949116009
FDQ31,OUT046,1081.4198239685975
FDP11,OUT018,3028.497541275872
FDD58,OUT017,422.82986049611463
FDM33,OUT045,4066.9722808365696
FDZ16,OUT049,3071.0675614006686
NCS29,OUT010,3838.5547235006597
NCM18,OUT019,0.0
FDP11,OUT049,3429.9556263124177
NCC42,OUT017,1096.745100884733
DRM23,OUT046,2360.4466014220143
NCN55,OUT027,4158.459666617802
FDK46,OUT013,3936.583467215578
FDR01,OUT046,2827.2634447750825
NCA05,OUT045,3039.524776845301
NCP43,OUT017,1680.4946425205162
FDR12,OUT010,2447.2588465202807
FDQ01,OUT013,3930.891856887012
FDM13,OUT046,1723.708606887647
FDQ19,OUT017,2728.0789461160184
FDK56,OUT019,1772.381957239786
NCX06,OUT010,2612.231635818922
FDO56,OUT027,2323.3804898324743
FDU45,OUT045,2486.0127740952958
FDI16,OUT019,0.0
FDL32,OUT046,1480.3057765703543
FDA07,OUT046,1665.8370882079562
FDA14,OUT045,2965.8196317568945
FDV46,OUT027,2632.4317438364324
NCO07,OUT035,2352.741210420789
NCP41,OUT046,1365.8155231014462
FDY60,OUT018,1870.9670002577677
FDN38,OUT017,2820.742570920127
FDO15,OUT046,933.8165014986043
FDT60,OUT013,1811.124322407024
FDA55,OUT035,2576.721933425326
FDE02,OUT010,1150.1472868824658
DRJ39,OUT049,3475.7306799752278
FDV34,OUT035,244.924204575369
FDS20,OUT027,3291.0211081594443
FDF02,OUT027,2013.4936985787317
FDW40,OUT017,1148.7762844215977
NCB43,OUT046,2602.868937809655
FDR58,OUT017,293.40604731508756
DRJ59,OUT035,0.0
NCD30,OUT017,451.13089709742235
FDE14,OUT017,468.326228982407
FDC28,OUT018,1277.5013285396726
FDU16,OUT018,974.8629459854164
NCD19,OUT035,0.0
FDU21,OUT046,286.82469746132483
FDV59,OUT027,3816.827285650641
FDU03,OUT045,3591.032317155894
FDC33,OUT010,2902.3464307489576
NCR42,OUT035,0.0
DRH59,OUT035,187.8697415908664
NCM31,OUT035,1253.2248328098667
FDS50,OUT035,2496.4967455081005
FDP39,OUT046,502.43639679720036
FDQ55,OUT013,1801.0630582694048
FDV36,OUT019,904.5901517669026
FDI05,OUT027,1629.96664770182
FDS45,OUT027,2138.8977870711624
FDA39,OUT045,1275.5536201418981
FDC37,OUT010,1435.018289275953
FDJ60,OUT027,3075.493703926937
DRQ35,OUT046,1604.7165479816867
NCJ06,OUT046,1585.1963427392748
NCY42,OUT018,1862.751379327321
DRM37,OUT049,3096.3905738975755
FDR14,OUT045,1425.6784582654873
FDE51,OUT049,709.6865206565253
FDT33,OUT017,1529.2822971414262
FDR08,OUT013,1688.8029253586592
FDE36,OUT010,2310.9651851896942
FDL22,OUT019,357.58252788367463
FDR44,OUT013,1980.9585551474884
FDI56,OUT019,286.9219875517301
FDE47,OUT010,1713.239324107617
FDV27,OUT010,1169.5059966190856
FDV10,OUT049,687.8216803824562
FDC40,OUT045,1939.8846323246962
NCX41,OUT013,3229.3808179235584
NCQ38,OUT027,2084.0249556882172
FDV12,OUT027,2042.8427627488836
FDE52,OUT017,311.12221540671817
FDG20,OUT027,3205.920376205673
FDV16,OUT027,980.6969709833193
FDI32,OUT017,626.6543677798181
FDJ32,OUT049,986.2576128347973
FDN39,OUT018,2306.4744980623072
FDY34,OUT017,1554.3524205789472
FDC14,OUT035,0.0
FDA55,OUT017,2445.8202796227943
FDZ50,OUT010,2595.6091070630264
DRG13,OUT049,2598.7904848447524
FDP01,OUT013,2361.6736512514126
NCG54,OUT017,1565.7553452514276
FDM13,OUT045,2712.455250770514
NCO18,OUT027,3224.3564622426074
NCW41,OUT013,2379.858751653068
FDM52,OUT027,2748.904013712616
NCF55,OUT035,0.0
FDT09,OUT046,1811.5580420021251
NCM19,OUT035,749.8295058802851
FDW12,OUT018,1956.3049614665942
FDP15,OUT019,2912.501811052287
FDK36,OUT045,1429.4626310495205
FDZ25,OUT035,1764.5104712644115
NCW06,OUT049,3030.972492868761
FDW60,OUT046,2524.9781104522262
DRC49,OUT013,2166.0400325727005
NCT17,OUT035,1980.1176344624964
NCN06,OUT018,2137.2536780518913
FDC45,OUT013,2552.348825925461
DRJ47,OUT019,1621.3617527601327
NCF06,OUT045,4704.935506212722
FDE21,OUT010,1574.9982030566698
DRG27,OUT013,517.4160643198284
FDW40,OUT049,2244.3741707169647
NCO53,OUT046,2534.1249352695468
FDE23,OUT049,757.4176996658716
FDQ16,OUT046,1405.3364052674297
FDS26,OUT045,4722.6830715655715
FDZ13,OUT010,444.3659846612536
FDS14,OUT049,2435.3778968542447
FDC10,OUT045,2558.8319282328775
FDY16,OUT049,2972.647489280176
FDJ20,OUT035,1025.3749296147853
FDV43,OUT035,0.0
FDZ32,OUT027,2120.5259226630333
FDR23,OUT046,2415.5563087532973
FDN24,OUT035,0.0
FDE34,OUT027,3249.722005993508
FDU31,OUT013,3372.4214366204124
FDW33,OUT018,1251.139665554063
FDU26,OUT046,1582.6478109284399
FDE20,OUT027,3136.2407691402004
NCW05,OUT035,648.8052352083596
FDB22,OUT018,1983.7843560360598
FDO56,OUT046,1550.684641465732
FDA19,OUT027,2436.8335463720778
DRI39,OUT045,1525.010193373877
FDH52,OUT018,584.9456773950951
FDZ50,OUT035,1910.7654999741444
NCN42,OUT035,1351.0100336468658
FDB53,OUT013,2196.2805408220283
DRG11,OUT017,561.3103746465131
DRK11,OUT027,2755.1155036366927
FDQ60,OUT017,803.3624533356578
FDT36,OUT017,0.0
DRG25,OUT018,2505.4168437720327
DRJ23,OUT046,2679.5664633270862
FDG05,OUT035,1519.795833303424
NCK06,OUT018,1496.5351009892547
FDU52,OUT017,1280.5638618986723
FDW07,OUT018,996.2109648681289
NCM17,OUT045,1350.0602117608378
FDA22,OUT045,3276.1223214410293
NCA41,OUT018,2648.858581574903
FDF38,OUT035,0.0
FDH52,OUT046,705.8209770873727
FDY58,OUT019,2469.9079917854433
FDZ16,OUT045,3730.8632124280084
NCM18,OUT017,0.0
FDA22,OUT018,2180.49809925563
NCJ43,OUT035,1771.0352740487851
FDI34,OUT027,4052.612726733061
FDG56,OUT046,685.1473046459378
FDS34,OUT046,1546.6169653518173
DRC01,OUT035,0.0
FDQ04,OUT035,0.0
FDK04,OUT035,0.0
FDT51,OUT049,1785.2265118706873
FDV26,OUT017,1999.8729311580882
FDS04,OUT049,2213.8129046430495
FDW43,OUT018,3237.6633354476016
FDQ28,OUT010,2175.347201979257
NCK06,OUT017,777.521436969655
FDS23,OUT018,1580.2675259448206
FDZ36,OUT019,1886.6946450630185
FDE56,OUT018,584.7398434974239
FDW10,OUT027,3191.454728842391
NCN14,OUT045,3561.141551594472
NCQ18,OUT045,2174.436234323519
FDW08,OUT017,565.8419540189097
FDU43,OUT035,2769.963046050225
FDR33,OUT010,1423.1652481629917
FDM24,OUT010,2095.457511859253
NCZ05,OUT046,1286.957385772279
NCV41,OUT035,793.6436548437723
FDV11,OUT018,2344.773112305964
NCY05,OUT035,0.0
FDV44,OUT018,2590.3801571400436
FDW32,OUT049,1362.7966318878534
NCU18,OUT027,2657.6926183251617
NCC43,OUT035,2956.9161557878233
FDW19,OUT013,1697.1590751739532
FDN31,OUT035,2000.351248467161
FDI48,OUT045,1501.475424648852
FDS24,OUT017,345.55829611077206
FDF46,OUT049,1813.390336911707
DRG23,OUT017,1233.0045583920364
FDG14,OUT018,1998.4485839185672
NCY30,OUT049,2829.895202724283
FDO28,OUT018,1516.0903388592033
DRD24,OUT035,1255.1752535953292
FDI33,OUT049,1425.0469167502524
FDN32,OUT046,2612.8681632141197
FDR16,OUT045,4005.4937033854967
FDF26,OUT046,2127.704877995162
NCN29,OUT018,386.22607253247224
FDE20,OUT045,3364.9058856305073
FDA46,OUT046,2670.857808589095
FDU28,OUT045,3646.6614261128852
FDQ48,OUT045,2278.2940269839874
FDV36,OUT013,1944.9085416259259
FDR14,OUT018,372.12286958419827
FDP23,OUT017,2260.812522615717
FDP56,OUT013,703.4531901077789
FDK48,OUT010,914.5423988095372
FDR48,OUT046,2036.9117422670643
NCY29,OUT049,890.2863652230826
FDM22,OUT018,487.40425291749307
DRJ01,OUT013,2414.117565366183
FDZ43,OUT045,4524.097283285974
FDV03,OUT035,1438.5562737909659
FDX11,OUT027,3290.513581590223
NCA41,OUT027,3464.340940989039
FDE38,OUT017,1481.9967403242936
FDI27,OUT018,352.5853655691444
FDN32,OUT013,2798.2225790079956
NCN43,OUT017,794.8458017782923
FDB47,OUT027,3644.7791617804887
FDV03,OUT017,1315.4564587580535
NCN30,OUT045,2222.399310336981
NCV54,OUT010,1617.2576907319108
FDV07,OUT013,1630.8545849778493
FDP07,OUT049,3093.238970268494
FDK48,OUT018,742.3488970328526
FDM15,OUT019,1334.1051936688036
FDY19,OUT027,2277.4751242414313
FDK46,OUT046,3738.7295196105115
FDY11,OUT045,1745.260992507263
FDH09,OUT046,504.19608068138587
FDO08,OUT027,3051.540052614713
FDU14,OUT013,3838.898276256121
FDD22,OUT027,2163.4202149875673
FDM27,OUT017,1340.6945403036661
FDL02,OUT027,2122.234585659042
NCA17,OUT035,1359.0620189662823
FDE38,OUT019,1497.0990970188814
NCG07,OUT049,2948.3573329798764
DRC27,OUT013,3770.371713062126
FDA27,OUT035,3075.1016064657833
FDW40,OUT045,2915.106807691727
DRI11,OUT013,1712.4575087128142
FDN50,OUT046,1235.7805059090151
FDR12,OUT046,2419.208518578169
FDT34,OUT027,2000.949682342698
FDW11,OUT035,0.0
NCO30,OUT027,3317.9509176964093
FDZ34,OUT017,1893.8760141638122
FDU45,OUT017,705.7384599867491
NCD42,OUT035,0.0
FDX25,OUT045,3489.4818141167434
NCR29,OUT046,560.7474460866106
FDX43,OUT019,1578.6801596457499
FDB04,OUT010,1116.6692742842424
FDR49,OUT027,1103.3402224504534
FDS39,OUT018,1814.4068875533958
FDW58,OUT045,2353.581292975112
FDG22,OUT019,0.0
FDG31,OUT017,0.0
NCV53,OUT027,4185.514050567077
DRJ37,OUT035,1360.009446505619
FDV07,OUT035,741.1345578968558
FDW52,OUT018,2249.759398004615
FDT15,OUT045,3602.6056908449755
FDD02,OUT018,1462.6983552703477
FDM16,OUT035,217.43409379665354
NCE55,OUT046,2395.070110719529
FDB57,OUT018,3143.820432449611
FDQ04,OUT013,558.0236584414633
FDQ47,OUT019,0.0
FDY14,OUT019,3031.7528591970276
DRK37,OUT017,1814.4798136903246
FDO25,OUT017,2114.3622977652376
FDL57,OUT046,3796.1844935071204
NCK29,OUT018,1483.3948308034633
FDK46,OUT027,4507.606910526634
NCB43,OUT010,2608.7786513117735
DRE01,OUT027,4140.02292649455
FDC46,OUT018,2473.976648799755
FDQ23,OUT045,2295.8504155543487
FDX38,OUT049,824.5903250664924
FDG60,OUT018,3300.298228912732
FDW55,OUT017,2804.4315949071497
FDP39,OUT013,686.2484164312446
FDB20,OUT018,822.19663515311
FDV21,OUT017,794.0393398711458
FDZ02,OUT013,1465.6070263562488
FDP19,OUT027,2382.702033478414
FDA38,OUT035,2799.847615363009
FDH22,OUT045,2599.523289859797
DRM11,OUT045,4735.475785834337
FDO12,OUT027,3491.898891974446
FDT14,OUT049,1892.615973884107
FDW34,OUT010,3531.132691850604
FDG04,OUT027,3382.0754533186064
FDW59,OUT018,941.5406123096709
FDR33,OUT018,1304.1663701144025
FDP32,OUT013,1934.082208988475
FDL13,OUT027,4104.265763577087
FDD22,OUT013,1660.2869676128685
FDV40,OUT027,1574.370851959533
NCD55,OUT046,353.66815518502517
FDQ20,OUT010,382.78058086211604
FDD28,OUT045,1568.4208346632422
FDC39,OUT045,3872.845976437924
NCR17,OUT049,1842.2760414267595
DRO35,OUT018,1427.1284418210962
FDF40,OUT049,3973.4404524610127
FDR31,OUT018,1895.9864708822624
NCQ41,OUT017,1960.9490734113333
FDP38,OUT046,473.50702620071024
NCU54,OUT027,3667.565391743645
FDG22,OUT018,208.10176942473845
DRK59,OUT013,3555.4194986618786
FDC37,OUT046,1363.6350959963456
NCO42,OUT013,2220.6496502279097
NCT42,OUT017,1229.1615643778696
FDX27,OUT035,568.8674996975296
FDV40,OUT018,784.1369165476262
FDT45,OUT027,1277.8270299631295
FDS47,OUT019,248.97119791209298
FDR45,OUT035,2744.0607844113383
FDB03,OUT045,4420.704935782617
FDO49,OUT035,0.0
FDU60,OUT027,3091.768750952495
FDB26,OUT018,471.5435023433638
FDB46,OUT017,2244.8714262194426
FDQ37,OUT019,1967.2322299738516
FDN03,OUT017,2841.5102359354296
NCX30,OUT045,4570.364779339337
FDK32,OUT019,1381.8942173085125
DRM47,OUT013,2909.3437439985755
NCO02,OUT046,728.7020473508946
FDP04,OUT013,937.2554601390257
NCO43,OUT049,1568.025323895332
FDD59,OUT013,1217.705427508521
FDQ10,OUT017,1571.414035953485
FDW45,OUT035,1347.4520980027428
NCK30,OUT049,3994.177436382417
FDU31,OUT018,3014.710596259729
NCQ17,OUT019,1290.8672054738909
FDN01,OUT017,1608.4498036880432
FDZ19,OUT049,2705.1992724145675
DRG37,OUT017,1334.5907651625166
FDE32,OUT045,1274.8496227160413
FDO34,OUT049,2642.1126483899916
FDM04,OUT019,0.0
FDZ25,OUT049,2732.2681091776376
FDU08,OUT049,1557.2228646653675
NCW30,OUT045,4709.920321339908
NCM18,OUT013,852.8721873031773
FDS22,OUT035,0.0
NCH18,OUT017,2706.2298524350226
FDC23,OUT013,2722.371731677171
FDY46,OUT013,2834.780916709071
NCU06,OUT046,3276.7222950602536
FDX57,OUT045,2260.3565091604905
FDX36,OUT027,3940.577162963864
FDL16,OUT045,1347.1625998731852
FDT16,OUT010,3842.166521084777
FDN16,OUT018,1244.6691302052386
FDC03,OUT046,2785.230481475657
DRF60,OUT013,3634.1411284897385
